Taluk,Locality,Location,Total_Area(sqkm),Year,Urban_Area(sqkm),Vegetation_Area(sqkm),Water_Area(sqkm)
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2016,6.687945105,5.031315454,2.193142101
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2017,6.915943233,4.938142945,2.19979203
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2018,7.143941362,4.844970437,2.199536951
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2019,7.37193949,4.751797928,2.195227264
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2020,7.599937619,4.65862542,2.182416533
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2021,7.932414606,4.576576169,1.931988798
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2022,8.085767177,4.298498178,2.056714217
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2023,8.415097697,4.127591333,1.898290542
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2024,8.666409039,3.995301595,1.779268939
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2025,8.792947013,3.822652809,1.82537975
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2010,3.602105016,2.515665782,3.071682267
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2011,3.756480945,2.473738019,3.088032903
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2012,3.910856874,2.431810256,3.071499883
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2013,4.065232803,2.389882493,3.07747063
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2014,4.219608733,2.34795473,3.043301505
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2015,4.373984662,2.306026967,3.087170833
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2016,4.528360591,2.264099204,3.04639724
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2017,4.68273652,2.222171441,3.072216188
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2018,4.83711245,2.180243678,3.046378858
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2019,4.991488379,2.138315915,3.066144656
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2020,5.145864308,2.096388152,3.05803096
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2021,5.341190996,1.962057567,2.997034857
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2022,5.456456857,1.78482136,3.059005204
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2023,5.649016777,1.708194934,2.943071709
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2024,5.888174357,1.529608016,2.882501047
Perambur,Kodungaiyur,"Perambur, Kodungaiyur",10.30028342,2025,6.13533994,1.36597985,2.79896363
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2010,4.45145914,8.080048774,1.105140125
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2011,4.64223596,7.945381294,1.106864627
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2012,4.833012781,7.810713814,1.119208317
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2013,5.023789601,7.676046335,1.117121141
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2014,5.214566421,7.541378855,1.118125778
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2015,5.405343242,7.406711376,1.114747422
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2016,5.596120062,7.272043896,1.112322429
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2017,5.786896882,7.137376417,1.116473025
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2018,5.977673702,7.002708937,1.104217061
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2019,6.168450523,6.868041458,1.113946088
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2020,6.359227343,6.733373978,1.108626618
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2021,6.437722351,6.582174207,1.181331381
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2022,6.738945543,6.300860067,1.161422329
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2023,6.852673774,6.103293141,1.245261024
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2024,7.031862271,5.82567737,1.343688298
Perambur,"Perambur, (Part, I)","Perambur, Perambur, (Part, I)",14.20122794,2025,7.342050866,5.576091775,1.283085298
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2010,3.625978046,3.811970284,3.677582931
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2011,3.781377105,3.748437446,3.695155186
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2012,3.936776164,3.684904607,3.667155375
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2013,4.092175223,3.621371769,3.693985138
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2014,4.247574282,3.557838931,3.681058258
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2015,4.402973341,3.494306093,3.67573052
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2016,4.558372401,3.430773255,3.652432058
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2017,4.71377146,3.367240417,3.701116714
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2018,4.869170519,3.303707579,3.681232597
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2019,5.024569578,3.240174741,3.695997275
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2020,5.179968637,3.176641903,3.673786857
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2021,5.435711068,2.936084903,3.658601427
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2022,5.735661799,2.775701953,3.519033645
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2023,5.98083827,2.545061359,3.504497768
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2024,6.245422172,2.440273932,3.344701293
Perambur,"Perambur, (Part, II)","Perambur, Perambur, (Part, II)",12.0303974,2025,6.413978659,2.356814359,3.259604379
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2010,6.76263937,5.893357904,4.7693112
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2011,7.052466771,5.795135273,4.72328967
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2012,7.342294173,5.696912641,4.730964637
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2013,7.632121574,5.598690009,4.775760148
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2014,7.921948976,5.500467377,4.708667416
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2015,8.211776377,5.402244746,4.703940641
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2016,8.501603779,5.304022114,4.701799744
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2017,8.79143118,5.205799482,4.698727138
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2018,9.081258582,5.10757685,4.692748174
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2019,9.371085983,5.009354219,4.751461604
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2020,9.660913385,4.911131587,4.738720437
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2021,9.895795137,4.7816845,4.633285772
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2022,10.25172081,4.534417573,4.524627023
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2023,10.64655583,4.287192416,4.377017168
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2024,11.07223519,4.030772437,4.207757779
Perambur,"Perambur, (Part, III)","Perambur, Perambur, (Part, III)",19.31076541,2025,11.38543185,3.680285829,4.245047729
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2010,2.787542788,2.577340974,4.901265201
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2011,2.907008908,2.534385291,4.959864191
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2012,3.026475027,2.491429608,4.877226157
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2013,3.145941147,2.448473925,4.917084923
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2014,3.265407266,2.405518242,4.907568612
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2015,3.384873386,2.36256256,4.903181805
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2016,3.504339505,2.319606877,4.940293679
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2017,3.623805625,2.276651194,4.955510757
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2018,3.743271744,2.233695511,4.944941548
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2019,3.862737864,2.190739828,4.915877974
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2020,3.982203983,2.147784145,4.922254865
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2021,4.193098411,2.057216955,4.801927627
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2022,4.27850384,1.999544473,4.774194681
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2023,4.411260633,1.846484553,4.794497807
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2024,4.553225378,1.718697151,4.780320464
Perambur,Selvoyil,"Perambur, Selvoyil",11.05224299,2025,4.808346225,1.605700876,4.638195893
Perambur,Sembium,"Perambur, Sembium",12.70984234,2010,4.915866383,4.591212632,1.86834255
Perambur,Sembium,"Perambur, Sembium",12.70984234,2011,5.126546371,4.514692422,1.876239525
Perambur,Sembium,"Perambur, Sembium",12.70984234,2012,5.337226359,4.438172211,1.861319247
Perambur,Sembium,"Perambur, Sembium",12.70984234,2013,5.547906347,4.361652001,1.862129129
Perambur,Sembium,"Perambur, Sembium",12.70984234,2014,5.758586335,4.28513179,1.849203187
Perambur,Sembium,"Perambur, Sembium",12.70984234,2015,5.969266323,4.20861158,1.873332481
Perambur,Sembium,"Perambur, Sembium",12.70984234,2016,6.179946311,4.132091369,1.863523465
Perambur,Sembium,"Perambur, Sembium",12.70984234,2017,6.390626298,4.055571159,1.865022878
Perambur,Sembium,"Perambur, Sembium",12.70984234,2018,6.601306286,3.979050948,1.864876721
Perambur,Sembium,"Perambur, Sembium",12.70984234,2019,6.811986274,3.902530738,1.873247008
Perambur,Sembium,"Perambur, Sembium",12.70984234,2020,7.022666262,3.826010527,1.861165548
Perambur,Sembium,"Perambur, Sembium",12.70984234,2021,7.327580622,3.734422104,1.647839611
Perambur,Sembium,"Perambur, Sembium",12.70984234,2022,7.626665487,3.577052085,1.506124766
Perambur,Sembium,"Perambur, Sembium",12.70984234,2023,7.755859608,3.425969727,1.528013003
Perambur,Sembium,"Perambur, Sembium",12.70984234,2024,8.06853001,3.268504041,1.372808287
Perambur,Sembium,"Perambur, Sembium",12.70984234,2025,8.215646844,3.084198454,1.409997039
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2010,1.989030948,2.388503575,3.794519013
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2011,2.074275132,2.348695182,3.779764967
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2012,2.159519315,2.308886789,3.772853816
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2013,2.244763499,2.269078396,3.751055148
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2014,2.330007682,2.229270004,3.75174958
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2015,2.415251866,2.189461611,3.751225585
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2016,2.500496049,2.149653218,3.754826504
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2017,2.585740233,2.109844825,3.779122718
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2018,2.670984416,2.070036432,3.735417852
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2019,2.7562286,2.030228039,3.77118989
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2020,2.841472783,1.990419646,3.770291853
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2021,2.908368042,1.864714885,3.829101355
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2022,2.982670284,1.777101558,3.84241244
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2023,3.179967989,1.672934056,3.749282237
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2024,3.337828004,1.607688225,3.656668053
Purasawalkam,"Purasawalkam, (Part, I)","Purasawalkam, Purasawalkam, (Part, I)",8.602184282,2025,3.413921037,1.559403914,3.628859332
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2010,2.058640997,2.226698912,2.754138726
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2011,2.146868468,2.189587264,2.723343095
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2012,2.23509594,2.152475615,2.754327458
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2013,2.323323411,2.115363967,2.744911151
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2014,2.411550882,2.078252318,2.748752886
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2015,2.499778354,2.04114067,2.724115131
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2016,2.588005825,2.004029021,2.714754565
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2017,2.676233296,1.966917373,2.722759845
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2018,2.764460767,1.929805724,2.755766721
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2019,2.852688239,1.892694076,2.718067706
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2020,2.94091571,1.855582427,2.737527809
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2021,3.048016224,1.794594444,2.691415279
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2022,3.140574725,1.700032932,2.693418289
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2023,3.282273906,1.657920122,2.593831918
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2024,3.440399609,1.549290725,2.544335612
Purasawalkam,"Purasawalkam, (Part, II)","Purasawalkam, Purasawalkam, (Part, II)",7.534025946,2025,3.490389233,1.412897135,2.630739579
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2010,4.47023737,6.024087078,7.387583016
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2011,4.661818972,5.923685627,7.350407322
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2012,4.853400573,5.823284175,7.375949738
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2013,5.044982175,5.722882724,7.399611101
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2014,5.236563777,5.622481273,7.46234928
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2015,5.428145378,5.522079822,7.378857765
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2016,5.61972698,5.42167837,7.366814322
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2017,5.811308581,5.321276919,7.431569114
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2018,6.002890183,5.220875468,7.347401866
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2019,6.194471784,5.120474016,7.477148209
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2020,6.386053386,5.020072565,7.406960056
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2021,6.549547013,4.866929533,7.396609463
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2022,6.783006913,4.636133514,7.393945581
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2023,7.109697947,4.437962024,7.265426037
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2024,7.377797485,4.132963068,7.302325455
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2025,7.4856654,3.967660869,7.359759739
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2010,6.420505183,6.535615576,1.0792077
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2011,6.695669691,6.426688649,1.085209945
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2012,6.970834199,6.317761723,1.074665805
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2013,7.245998707,6.208834797,1.086448223
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2014,7.521163215,6.099907871,1.081642297
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2015,7.796327723,5.990980944,1.087342132
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2016,8.071492231,5.882054018,1.08394356
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2017,8.346656738,5.773127092,1.087921022
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2018,8.621821246,5.664200166,1.083500433
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2019,8.896985754,5.555273239,1.09011698
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2020,9.172150262,5.446346313,1.081747213
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2021,9.391141146,5.24241178,1.066690863
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2022,9.545779285,5.100502796,1.053961708
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2023,9.742749571,5.017274736,0.940219482
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2024,9.922385218,4.888976738,0.888881832
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2025,10.1037222,4.782271099,0.814250487
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2010,6.41063353,8.619127876,1.999062553
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2011,6.685374967,8.475475744,2.002859766
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2012,6.960116404,8.331823613,1.997890347
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2013,7.234857841,8.188171482,2.02254577
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2014,7.509599278,8.044519351,2.021596981
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2015,7.784340715,7.900867219,1.998014744
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2016,8.059082152,7.757215088,2.003607072
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2017,8.333823589,7.613562957,2.002841143
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2018,8.608565026,7.469910826,2.036115688
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2019,8.883306463,7.326258694,2.034159869
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2020,9.1580479,7.182606563,2.017254749
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2021,9.281750941,6.94291472,2.133243551
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2022,9.589004006,6.645854521,2.123050684
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2023,9.839280887,6.51893336,1.999694963
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2024,10.03526108,6.327162337,1.995485794
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2025,10.36420443,6.078198346,1.915506437
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2010,4.384665323,4.656205692,0.196974097
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2011,4.572579551,4.578602264,0.196934339
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2012,4.760493779,4.500998836,0.197641394
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2013,4.948408007,4.423395407,0.198967403
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2014,5.136322235,4.345791979,0.196760855
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2015,5.324236463,4.268188551,0.197132553
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2016,5.512150692,4.190585123,0.198095964
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2017,5.70006492,4.112981695,0.197990027
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2018,5.887979148,4.035378266,0.19864303
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2019,6.075893376,3.957774838,0.195550629
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2020,6.263807604,3.88017141,0.197471875
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2021,6.347130564,3.790310759,0.204009565
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2022,6.432071389,3.709662899,0.199716601
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2023,6.542744597,3.631061626,0.167644665
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2024,6.779928964,3.566908372,1.059493422
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2025,6.916518191,3.362812814,0.062119884
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2010,2.065414469,3.796589375,0.571546985
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2011,2.153932232,3.733312885,0.570478293
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2012,2.242449995,3.670036396,0.563177693
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2013,2.330967758,3.606759906,0.568638679
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2014,2.419485521,3.543483416,0.568946427
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2015,2.508003284,3.480206927,0.569800817
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2016,2.596521047,3.416930437,0.570026083
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2017,2.68503881,3.353653948,0.571397318
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2018,2.773556573,3.290377458,0.564700374
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2019,2.862074336,3.227100969,0.564138417
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2020,2.950592099,3.163824479,0.566166954
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2021,3.018453845,3.113297129,0.548832558
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2022,3.1411953,2.986762603,0.55262563
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2023,3.248988238,2.89607909,0.535516204
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2024,3.31979963,2.785566245,0.575217657
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2025,3.378193776,2.719727835,0.582661922
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2010,3.66151063,3.531424649,3.198388551
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2011,3.818432514,3.472567571,3.19708516
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2012,3.975354398,3.413710494,3.229346038
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2013,4.132276282,3.354853416,3.189412317
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2014,4.289198166,3.295996339,3.205971915
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2015,4.44612005,3.237139261,3.233760006
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2016,4.603041934,3.178282184,3.226809806
